Order_ID,Order_Date,Customer_ID,Gender,City,State,Country,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Ship_Date,Ship_Mode,Order_Status,Year,Month_Name,Month_NO,Profit_Margin
18015,19-10-2024,CUST6344,Male,Chennai,Tamil Nadu,India,PROD737,Mobile,Electronics,4,7600,20,24320,1809.53,Debit Card,22-10-2024,Express,Delivered,2024,October,10,7.440501645
18016,19-10-2024,CUST4445,Female,Ahmedabad,Gujarat,India,PROD574,Laptop,Electronics,3,24601,10,66422.7,7757.31,Credit Card,24-10-2024,Standard,Delivered,2024,October,10,11.67870321
18017,19-10-2024,CUST6122,Male,Ahmedabad,Gujarat,India,PROD411,Refrigerator,Electronics,1,27648,5,26265.6,5214.8,Cash on Delivery,24-10-2024,Standard,Returned,2024,October,10,19.85410575
18018,19-10-2024,CUST7949,Female,Delhi,Delhi,India,PROD111,Power Bank,Electronics,2,18900,0,37800,3750.2,UPI,24-10-2024,Same Day,Delivered,2024,October,10,9.921164021
18019,19-10-2024,CUST9593,Male,Ahmedabad,Gujarat,India,PROD538,Mobile,Electronics,4,4636,20,14835.2,2097.29,Debit Card,20-10-2024,Standard,Returned,2024,October,10,14.13725464
18020,19-10-2024,CUST8891,Male,Kolkata,West Bengal,India,PROD419,Shoes,Fashion,3,21073,5,60058.05,7503.23,UPI,23-10-2024,Same Day,Shipped,2024,October,10,12.49329607
18021,19-10-2024,CUST4452,Male,Ahmedabad,Gujarat,India,PROD255,Refrigerator,Electronics,3,6985,15,17811.75,1139.23,UPI,20-10-2024,Same Day,Delivered,2024,October,10,6.395946496
18022,19-10-2024,CUST5579,Male,Mumbai,Maharashtra,India,PROD436,Notebook,Stationery,4,25888,20,82841.6,7142.75,UPI,25-10-2024,Same Day,Shipped,2024,October,10,8.622177746
18023,19-10-2024,CUST9544,Male,Bengaluru,Karnataka,India,PROD215,Backpack,Fashion,4,26552,5,100897.6,19560.92,Cash on Delivery,22-10-2024,Same Day,Cancelled,2024,October,10,19.38690316
18024,19-10-2024,CUST1479,Male,Bengaluru,Karnataka,India,PROD140,Earphones,Electronics,1,26451,0,26451,6338.44,Net Banking,24-10-2024,Standard,Shipped,2024,October,10,23.96295036
18025,19-10-2024,CUST5305,Female,Mumbai,Maharashtra,India,PROD411,Laptop,Electronics,4,25240,10,90864,6610.8,Credit Card,20-10-2024,Same Day,Returned,2024,October,10,7.275488642
18026,19-10-2024,CUST8014,Female,Delhi,Delhi,India,PROD514,Mobile,Electronics,2,13899,10,25018.2,1410.62,UPI,23-10-2024,Same Day,Delivered,2024,October,10,5.638375263
18027,19-10-2024,CUST3048,Female,Mumbai,Maharashtra,India,PROD693,Shoes,Fashion,3,419,0,1257,219.51,Debit Card,22-10-2024,Standard,Cancelled,2024,October,10,17.46300716
18028,20-10-2024,CUST7247,Male,Kolkata,West Bengal,India,PROD654,Backpack,Fashion,3,45830,20,109992,26045.74,Cash on Delivery,22-10-2024,Same Day,Cancelled,2024,October,10,23.67966761
18029,20-10-2024,CUST2712,Female,Ahmedabad,Gujarat,India,PROD342,Backpack,Fashion,3,14077,5,40119.45,8687.22,Cash on Delivery,22-10-2024,Standard,Returned,2024,October,10,21.65338757
18030,20-10-2024,CUST4319,Female,Ahmedabad,Gujarat,India,PROD364,Mobile,Electronics,2,34272,10,61689.6,12172.62,Credit Card,24-10-2024,Express,Returned,2024,October,10,19.7320456
18031,20-10-2024,CUST6679,Female,Kolkata,West Bengal,India,PROD665,Refrigerator,Electronics,1,30258,15,25719.3,6388.5,Net Banking,24-10-2024,Standard,Shipped,2024,October,10,24.839323
18032,20-10-2024,CUST9878,Female,Mumbai,Maharashtra,India,PROD584,Television,Electronics,4,5731,0,22924,5249.68,Cash on Delivery,22-10-2024,Same Day,Shipped,2024,October,10,22.90036643
18033,20-10-2024,CUST7936,Male,Bengaluru,Karnataka,India,PROD666,Notebook,Stationery,4,34217,20,109494.4,27287.3,UPI,22-10-2024,Same Day,Cancelled,2024,October,10,24.92118318
18034,20-10-2024,CUST4198,Female,Kolkata,West Bengal,India,PROD646,Refrigerator,Electronics,2,48849,10,87928.2,8012.37,Debit Card,26-10-2024,Express,Cancelled,2024,October,10,9.1124008
18035,20-10-2024,CUST6084,Male,Chennai,Tamil Nadu,India,PROD797,Shoes,Fashion,4,30224,0,120896,10282.36,UPI,26-10-2024,Standard,Shipped,2024,October,10,8.505128375
18036,20-10-2024,CUST2244,Male,Pune,Maharashtra,India,PROD917,Mobile,Electronics,4,15074,20,48236.8,11078.52,Credit Card,26-10-2024,Standard,Cancelled,2024,October,10,22.9669464
18037,20-10-2024,CUST2533,Female,Kolkata,West Bengal,India,PROD834,Shoes,Fashion,2,37564,20,60102.4,5476.09,Credit Card,22-10-2024,Express,Delivered,2024,October,10,9.111266771
18038,20-10-2024,CUST8198,Male,Bengaluru,Karnataka,India,PROD815,Charger,Electronics,1,2597,15,2207.45,205.47,Cash on Delivery,23-10-2024,Express,Returned,2024,October,10,9.308025097
18039,20-10-2024,CUST6083,Female,Bengaluru,Karnataka,India,PROD192,Shoes,Fashion,2,16568,10,29822.4,2467.66,Cash on Delivery,23-10-2024,Standard,Shipped,2024,October,10,8.274518483
18040,20-10-2024,CUST2763,Female,Hyderabad,Telangana,India,PROD100,Earphones,Electronics,3,44221,15,112763.55,21503.06,Cash on Delivery,25-10-2024,Same Day,Cancelled,2024,October,10,19.06915843
18041,20-10-2024,CUST1469,Female,Ahmedabad,Gujarat,India,PROD766,Washing Machine,Electronics,3,48892,20,117340.8,27737.05,UPI,22-10-2024,Same Day,Delivered,2024,October,10,23.63802701
18042,20-10-2024,CUST7325,Male,Bengaluru,Karnataka,India,PROD874,Backpack,Fashion,1,38398,0,38398,9537,Debit Card,21-10-2024,Same Day,Cancelled,2024,October,10,24.83723111
18043,20-10-2024,CUST6603,Male,Kolkata,West Bengal,India,PROD240,Mobile,Electronics,4,19311,5,73381.8,4337.99,Debit Card,22-10-2024,Express,Cancelled,2024,October,10,5.911533923
18044,20-10-2024,CUST3872,Male,Hyderabad,Telangana,India,PROD115,Notebook,Stationery,1,31458,5,29885.1,2090.68,Net Banking,26-10-2024,Standard,Delivered,2024,October,10,6.995726968
18045,20-10-2024,CUST9750,Female,Chennai,Tamil Nadu,India,PROD366,Laptop,Electronics,4,40379,20,129212.8,31191.58,Credit Card,26-10-2024,Standard,Cancelled,2024,October,10,24.13969823
18046,20-10-2024,CUST2479,Female,Delhi,Delhi,India,PROD659,Backpack,Fashion,1,48136,20,38508.8,5524.71,Net Banking,25-10-2024,Express,Cancelled,2024,October,10,14.34661688
18047,20-10-2024,CUST7887,Male,Ahmedabad,Gujarat,India,PROD521,Notebook,Stationery,2,35914,15,61053.8,6793.71,UPI,25-10-2024,Express,Delivered,2024,October,10,11.12741549
18048,20-10-2024,CUST4209,Male,Pune,Maharashtra,India,PROD446,Refrigerator,Electronics,3,40150,5,114427.5,26451.52,UPI,25-10-2024,Same Day,Shipped,2024,October,10,23.11640121
18049,20-10-2024,CUST2311,Female,Ahmedabad,Gujarat,India,PROD565,Shoes,Fashion,4,6892,0,27568,4968.24,Credit Card,25-10-2024,Express,Cancelled,2024,October,10,18.02176436
18050,20-10-2024,CUST6681,Male,Delhi,Delhi,India,PROD172,Television,Electronics,4,43071,10,155055.6,10412.22,UPI,26-10-2024,Express,Delivered,2024,October,10,6.7151525
18051,20-10-2024,CUST6051,Female,Delhi,Delhi,India,PROD664,T-shirt,Fashion,4,9854,15,33503.6,4856.42,Cash on Delivery,21-10-2024,Standard,Delivered,2024,October,10,14.49521842
18052,20-10-2024,CUST6120,Male,Delhi,Delhi,India,PROD454,Shoes,Fashion,4,40272,15,136924.8,29626.09,Cash on Delivery,23-10-2024,Standard,Cancelled,2024,October,10,21.63675974
18053,20-10-2024,CUST5840,Male,Chennai,Tamil Nadu,India,PROD228,Laptop,Electronics,1,31955,20,25564,4837.3,UPI,23-10-2024,Same Day,Returned,2024,October,10,18.92231263
18054,20-10-2024,CUST3516,Male,Ahmedabad,Gujarat,India,PROD126,Shoes,Fashion,4,8043,20,25737.6,5920.49,Net Banking,22-10-2024,Express,Delivered,2024,October,10,23.00327148
18055,21-10-2024,CUST8822,Male,Kolkata,West Bengal,India,PROD826,Backpack,Fashion,2,41813,10,75263.4,13655.44,Cash on Delivery,27-10-2024,Express,Returned,2024,October,10,18.14353324
18056,21-10-2024,CUST5069,Female,Mumbai,Maharashtra,India,PROD525,Mobile,Electronics,2,28894,20,46230.4,2511.58,Credit Card,24-10-2024,Standard,Shipped,2024,October,10,5.432745553
18057,21-10-2024,CUST5523,Male,Mumbai,Maharashtra,India,PROD132,Laptop,Electronics,4,28284,0,113136,28069.23,Credit Card,27-10-2024,Same Day,Shipped,2024,October,10,24.81016653
18058,21-10-2024,CUST7369,Female,Hyderabad,Telangana,India,PROD188,Backpack,Fashion,4,37748,5,143442.4,33237.22,Cash on Delivery,25-10-2024,Same Day,Returned,2024,October,10,23.17112653
18059,21-10-2024,CUST1239,Female,Ahmedabad,Gujarat,India,PROD869,Power Bank,Electronics,3,16836,10,45457.2,4769.68,Net Banking,25-10-2024,Same Day,Cancelled,2024,October,10,10.49268323
18060,21-10-2024,CUST3425,Male,Delhi,Delhi,India,PROD170,Washing Machine,Electronics,3,33059,15,84300.45,12625.06,Net Banking,27-10-2024,Express,Cancelled,2024,October,10,14.97626644
18061,21-10-2024,CUST9903,Male,Mumbai,Maharashtra,India,PROD219,Power Bank,Electronics,3,31538,10,85152.6,13874.37,Debit Card,25-10-2024,Express,Returned,2024,October,10,16.29353654
18062,21-10-2024,CUST1054,Male,Delhi,Delhi,India,PROD823,Shoes,Fashion,1,12365,15,10510.25,2572.85,Net Banking,24-10-2024,Same Day,Cancelled,2024,October,10,24.47943674
18063,21-10-2024,CUST6996,Female,Mumbai,Maharashtra,India,PROD795,Mobile,Electronics,3,19293,10,52091.1,6067.25,Net Banking,26-10-2024,Same Day,Returned,2024,October,10,11.64738314
18064,21-10-2024,CUST8449,Male,Hyderabad,Telangana,India,PROD319,Earphones,Electronics,2,15531,5,29508.9,2870.25,Net Banking,23-10-2024,Express,Shipped,2024,October,10,9.726726513
18065,21-10-2024,CUST7366,Female,Kolkata,West Bengal,India,PROD201,Washing Machine,Electronics,3,11948,20,28675.2,4216.97,Cash on Delivery,22-10-2024,Express,Returned,2024,October,10,14.70598287
18066,21-10-2024,CUST8613,Female,Delhi,Delhi,India,PROD828,Charger,Electronics,4,30181,15,102615.4,13871.3,Debit Card,23-10-2024,Standard,Delivered,2024,October,10,13.51775659
18067,21-10-2024,CUST6334,Male,Delhi,Delhi,India,PROD767,Notebook,Stationery,3,19430,20,46632,4614.45,Cash on Delivery,27-10-2024,Same Day,Shipped,2024,October,10,9.895458055
18068,21-10-2024,CUST8899,Female,Mumbai,Maharashtra,India,PROD642,Earphones,Electronics,4,38935,10,140166,8699.31,UPI,26-10-2024,Same Day,Cancelled,2024,October,10,6.2064338
18069,21-10-2024,CUST4348,Female,Hyderabad,Telangana,India,PROD479,Television,Electronics,2,9577,20,15323.2,1222.86,Net Banking,25-10-2024,Same Day,Shipped,2024,October,10,7.980447948
18070,21-10-2024,CUST4520,Female,Mumbai,Maharashtra,India,PROD667,Refrigerator,Electronics,2,47979,0,95958,9802.2,Cash on Delivery,23-10-2024,Same Day,Shipped,2024,October,10,10.2150941
18071,21-10-2024,CUST5619,Female,Kolkata,West Bengal,India,PROD121,Notebook,Stationery,3,42508,5,121147.8,15066.85,Net Banking,22-10-2024,Express,Returned,2024,October,10,12.43675081
18072,21-10-2024,CUST5983,Male,Mumbai,Maharashtra,India,PROD778,Notebook,Stationery,2,48618,15,82650.6,9904.59,UPI,23-10-2024,Standard,Cancelled,2024,October,10,11.98368796
18073,21-10-2024,CUST9785,Female,Hyderabad,Telangana,India,PROD296,Notebook,Stationery,1,23279,15,19787.15,1743.29,Credit Card,27-10-2024,Same Day,Returned,2024,October,10,8.810212689
18074,21-10-2024,CUST2306,Female,Pune,Maharashtra,India,PROD863,Refrigerator,Electronics,2,974,0,1948,124.87,Debit Card,24-10-2024,Same Day,Delivered,2024,October,10,6.410164271
18075,21-10-2024,CUST7565,Male,Hyderabad,Telangana,India,PROD249,Refrigerator,Electronics,4,17271,15,58721.4,8164.66,Debit Card,25-10-2024,Same Day,Returned,2024,October,10,13.90406223
18076,21-10-2024,CUST3953,Female,Delhi,Delhi,India,PROD335,Charger,Electronics,4,26531,15,90205.4,7377.95,Cash on Delivery,27-10-2024,Express,Delivered,2024,October,10,8.179055799
18077,21-10-2024,CUST9481,Male,Pune,Maharashtra,India,PROD511,Notebook,Stationery,4,7397,15,25149.8,1315.79,Credit Card,26-10-2024,Express,Shipped,2024,October,10,5.231810989
18078,21-10-2024,CUST3724,Male,Bengaluru,Karnataka,India,PROD293,Laptop,Electronics,1,9039,5,8587.05,1396.31,Net Banking,22-10-2024,Express,Delivered,2024,October,10,16.2606483
18079,21-10-2024,CUST1599,Male,Chennai,Tamil Nadu,India,PROD267,Television,Electronics,3,1968,5,5608.8,594.72,Credit Card,23-10-2024,Same Day,Shipped,2024,October,10,10.60333761
18080,21-10-2024,CUST5477,Male,Delhi,Delhi,India,PROD112,Shoes,Fashion,4,15621,15,53111.4,5897.19,Debit Card,25-10-2024,Same Day,Shipped,2024,October,10,11.10343542
18081,21-10-2024,CUST3795,Female,Chennai,Tamil Nadu,India,PROD246,Washing Machine,Electronics,1,17401,15,14790.85,1301.52,Debit Card,23-10-2024,Standard,Shipped,2024,October,10,8.799494282
18082,21-10-2024,CUST5436,Female,Ahmedabad,Gujarat,India,PROD505,T-shirt,Fashion,3,12467,10,33660.9,6776.96,UPI,27-10-2024,Express,Delivered,2024,October,10,20.13303269
18083,22-10-2024,CUST6326,Male,Kolkata,West Bengal,India,PROD152,Backpack,Fashion,3,49265,0,147795,12482.09,Net Banking,26-10-2024,Express,Cancelled,2024,October,10,8.445542813
18084,22-10-2024,CUST7587,Female,Delhi,Delhi,India,PROD808,T-shirt,Fashion,3,38464,10,103852.8,25491.57,Cash on Delivery,23-10-2024,Express,Delivered,2024,October,10,24.54586684
18085,22-10-2024,CUST4369,Female,Kolkata,West Bengal,India,PROD429,Refrigerator,Electronics,2,25874,10,46573.2,6899.12,UPI,25-10-2024,Standard,Delivered,2024,October,10,14.81349789
18086,22-10-2024,CUST9835,Male,Hyderabad,Telangana,India,PROD593,Earphones,Electronics,2,29290,20,46864,3122.19,Net Banking,28-10-2024,Express,Returned,2024,October,10,6.662235405
18087,22-10-2024,CUST7477,Male,Pune,Maharashtra,India,PROD257,Earphones,Electronics,1,26802,15,22781.7,1898.09,Cash on Delivery,24-10-2024,Express,Returned,2024,October,10,8.33164338
18088,22-10-2024,CUST3234,Female,Chennai,Tamil Nadu,India,PROD449,Refrigerator,Electronics,4,10409,0,41636,8124.34,Cash on Delivery,23-10-2024,Standard,Cancelled,2024,October,10,19.5127774
18089,22-10-2024,CUST9074,Female,Mumbai,Maharashtra,India,PROD679,Notebook,Stationery,2,37568,20,60108.8,10770.16,Cash on Delivery,23-10-2024,Express,Shipped,2024,October,10,17.91777577
18090,22-10-2024,CUST9125,Female,Chennai,Tamil Nadu,India,PROD291,Earphones,Electronics,4,14787,20,47318.4,3451.3,UPI,23-10-2024,Same Day,Shipped,2024,October,10,7.293780009
18091,22-10-2024,CUST7660,Male,Chennai,Tamil Nadu,India,PROD828,T-shirt,Fashion,3,46007,0,138021,13326.38,Debit Card,27-10-2024,Same Day,Shipped,2024,October,10,9.655327812
18092,22-10-2024,CUST3601,Female,Mumbai,Maharashtra,India,PROD607,Backpack,Fashion,4,39190,0,156760,16237.6,UPI,26-10-2024,Same Day,Delivered,2024,October,10,10.35825466
18093,22-10-2024,CUST4277,Male,Kolkata,West Bengal,India,PROD382,Power Bank,Electronics,2,13117,5,24922.3,3357.62,UPI,23-10-2024,Same Day,Returned,2024,October,10,13.47235207
18094,22-10-2024,CUST5994,Male,Ahmedabad,Gujarat,India,PROD525,Washing Machine,Electronics,2,45771,15,77810.7,16253.54,Debit Card,24-10-2024,Express,Returned,2024,October,10,20.88856674
18095,22-10-2024,CUST4733,Female,Bengaluru,Karnataka,India,PROD995,Power Bank,Electronics,2,16117,5,30622.3,7480.68,Cash on Delivery,27-10-2024,Same Day,Delivered,2024,October,10,24.42886393
18096,22-10-2024,CUST8208,Male,Delhi,Delhi,India,PROD432,Laptop,Electronics,1,23976,20,19180.8,3762.11,Debit Card,25-10-2024,Same Day,Returned,2024,October,10,19.61393685
18097,22-10-2024,CUST1544,Male,Delhi,Delhi,India,PROD471,Earphones,Electronics,1,10710,20,8568,1791.95,Net Banking,24-10-2024,Same Day,Shipped,2024,October,10,20.91444911
18098,22-10-2024,CUST1345,Male,Delhi,Delhi,India,PROD755,Shoes,Fashion,3,24986,0,74958,14584.89,Debit Card,27-10-2024,Standard,Delivered,2024,October,10,19.45741615
18099,22-10-2024,CUST2518,Male,Bengaluru,Karnataka,India,PROD656,T-shirt,Fashion,2,10284,20,16454.4,1262.08,Cash on Delivery,28-10-2024,Express,Cancelled,2024,October,10,7.67016725
18100,22-10-2024,CUST7693,Female,Hyderabad,Telangana,India,PROD527,Backpack,Fashion,2,21870,10,39366,4651.93,Credit Card,26-10-2024,Express,Shipped,2024,October,10,11.81712645
18101,22-10-2024,CUST8388,Female,Kolkata,West Bengal,India,PROD726,Charger,Electronics,4,3102,20,9926.4,588.7,Credit Card,28-10-2024,Express,Shipped,2024,October,10,5.930649581
18102,22-10-2024,CUST2673,Male,Mumbai,Maharashtra,India,PROD330,Notebook,Stationery,1,15824,0,15824,3718.85,Credit Card,26-10-2024,Standard,Delivered,2024,October,10,23.5013271
18103,22-10-2024,CUST7896,Female,Pune,Maharashtra,India,PROD193,Notebook,Stationery,4,19531,15,66405.4,11738.53,Credit Card,28-10-2024,Same Day,Returned,2024,October,10,17.67707144
18104,22-10-2024,CUST1424,Female,Mumbai,Maharashtra,India,PROD575,Television,Electronics,4,2539,10,9140.4,1910.91,UPI,27-10-2024,Express,Shipped,2024,October,10,20.90619667
18105,22-10-2024,CUST1300,Male,Mumbai,Maharashtra,India,PROD101,T-shirt,Fashion,1,8604,10,7743.6,1022.75,Cash on Delivery,27-10-2024,Same Day,Delivered,2024,October,10,13.20768118
18106,22-10-2024,CUST3417,Female,Bengaluru,Karnataka,India,PROD427,T-shirt,Fashion,1,12602,15,10711.7,1975.16,Debit Card,28-10-2024,Standard,Delivered,2024,October,10,18.43927668
18107,22-10-2024,CUST8823,Male,Ahmedabad,Gujarat,India,PROD103,Washing Machine,Electronics,4,40625,0,162500,32525.87,UPI,25-10-2024,Standard,Returned,2024,October,10,20.01592
18108,22-10-2024,CUST2354,Male,Mumbai,Maharashtra,India,PROD811,T-shirt,Fashion,2,9733,0,19466,4112.72,Net Banking,25-10-2024,Same Day,Shipped,2024,October,10,21.12770985
18109,22-10-2024,CUST8986,Female,Pune,Maharashtra,India,PROD119,Charger,Electronics,3,7666,0,22998,4514.82,UPI,27-10-2024,Standard,Cancelled,2024,October,10,19.63135925
18110,23-10-2024,CUST3971,Male,Ahmedabad,Gujarat,India,PROD809,Mobile,Electronics,1,28679,20,22943.2,4571.66,Credit Card,27-10-2024,Standard,Delivered,2024,October,10,19.92599114
18111,23-10-2024,CUST3805,Male,Hyderabad,Telangana,India,PROD622,Mobile,Electronics,2,4759,10,8566.2,1060.44,Net Banking,29-10-2024,Express,Delivered,2024,October,10,12.3793514
18112,23-10-2024,CUST4949,Female,Hyderabad,Telangana,India,PROD349,Television,Electronics,3,18758,5,53460.3,6046.68,Debit Card,26-10-2024,Standard,Cancelled,2024,October,10,11.31059871
18113,23-10-2024,CUST5784,Female,Mumbai,Maharashtra,India,PROD625,Charger,Electronics,3,29949,5,85354.65,15153.76,Credit Card,28-10-2024,Express,Delivered,2024,October,10,17.7538775
18114,23-10-2024,CUST2869,Male,Mumbai,Maharashtra,India,PROD280,Power Bank,Electronics,2,28961,0,57922,5794.23,Cash on Delivery,28-10-2024,Express,Cancelled,2024,October,10,10.00350471
18115,23-10-2024,CUST1927,Male,Delhi,Delhi,India,PROD918,Television,Electronics,4,18008,5,68430.4,9286.12,Net Banking,24-10-2024,Express,Returned,2024,October,10,13.57016764
18116,23-10-2024,CUST3476,Male,Bengaluru,Karnataka,India,PROD180,Charger,Electronics,1,20459,20,16367.2,1102.91,Net Banking,26-10-2024,Express,Delivered,2024,October,10,6.738538052
18117,23-10-2024,CUST1797,Female,Chennai,Tamil Nadu,India,PROD626,Backpack,Fashion,1,39447,5,37474.65,6771.45,Cash on Delivery,27-10-2024,Express,Returned,2024,October,10,18.06941492
18118,23-10-2024,CUST1167,Male,Delhi,Delhi,India,PROD178,Notebook,Stationery,1,28101,5,26695.95,2755.49,Net Banking,24-10-2024,Same Day,Shipped,2024,October,10,10.32175293
18119,23-10-2024,CUST7844,Male,Pune,Maharashtra,India,PROD549,Mobile,Electronics,4,38904,20,124492.8,8344.41,UPI,28-10-2024,Express,Delivered,2024,October,10,6.702724977
18120,23-10-2024,CUST3878,Male,Mumbai,Maharashtra,India,PROD588,Charger,Electronics,4,982,0,3928,715.36,Credit Card,28-10-2024,Standard,Cancelled,2024,October,10,18.21181263
18121,23-10-2024,CUST1280,Male,Chennai,Tamil Nadu,India,PROD897,Earphones,Electronics,3,20589,20,49413.6,2962,Credit Card,27-10-2024,Standard,Returned,2024,October,10,5.994301164
18122,23-10-2024,CUST1214,Male,Delhi,Delhi,India,PROD100,Laptop,Electronics,1,7429,20,5943.2,753.45,Credit Card,25-10-2024,Same Day,Cancelled,2024,October,10,12.6775138
18123,23-10-2024,CUST1310,Male,Delhi,Delhi,India,PROD859,Washing Machine,Electronics,4,40962,5,155655.6,35078.7,UPI,29-10-2024,Same Day,Cancelled,2024,October,10,22.53609893
18124,23-10-2024,CUST9647,Male,Ahmedabad,Gujarat,India,PROD962,Shoes,Fashion,2,20405,15,34688.5,4302.56,UPI,25-10-2024,Standard,Delivered,2024,October,10,12.403419
18125,23-10-2024,CUST4880,Female,Pune,Maharashtra,India,PROD524,Refrigerator,Electronics,2,32713,20,52340.8,9251.28,UPI,27-10-2024,Same Day,Delivered,2024,October,10,17.6750833
18126,23-10-2024,CUST2493,Male,Chennai,Tamil Nadu,India,PROD217,T-shirt,Fashion,3,27260,0,81780,17801.23,Debit Card,27-10-2024,Standard,Returned,2024,October,10,21.76721692
18127,23-10-2024,CUST3294,Female,Ahmedabad,Gujarat,India,PROD691,Notebook,Stationery,2,32771,5,62264.9,6346.45,Net Banking,26-10-2024,Standard,Cancelled,2024,October,10,10.19266071
18128,23-10-2024,CUST4549,Female,Hyderabad,Telangana,India,PROD701,Refrigerator,Electronics,4,37655,0,150620,16327.07,UPI,25-10-2024,Same Day,Delivered,2024,October,10,10.83990838
18129,23-10-2024,CUST4117,Female,Delhi,Delhi,India,PROD740,Refrigerator,Electronics,3,29777,5,84864.45,13677.79,Credit Card,27-10-2024,Standard,Delivered,2024,October,10,16.11721987
18130,23-10-2024,CUST2801,Female,Hyderabad,Telangana,India,PROD304,Refrigerator,Electronics,2,45376,0,90752,21388.76,Credit Card,26-10-2024,Standard,Shipped,2024,October,10,23.56836213
18131,23-10-2024,CUST9898,Female,Pune,Maharashtra,India,PROD828,Charger,Electronics,1,48800,20,39040,3306.76,UPI,29-10-2024,Express,Shipped,2024,October,10,8.470184426
18132,23-10-2024,CUST7667,Female,Hyderabad,Telangana,India,PROD452,Charger,Electronics,3,5803,0,17409,2381.44,UPI,25-10-2024,Same Day,Shipped,2024,October,10,13.67936125
18133,23-10-2024,CUST5493,Male,Pune,Maharashtra,India,PROD908,Refrigerator,Electronics,4,40488,20,129561.6,8741.17,UPI,29-10-2024,Express,Shipped,2024,October,10,6.746728969
18134,23-10-2024,CUST4847,Male,Delhi,Delhi,India,PROD729,T-shirt,Fashion,4,6843,10,24634.8,4537.72,UPI,26-10-2024,Same Day,Delivered,2024,October,10,18.41995876
18135,23-10-2024,CUST9533,Female,Hyderabad,Telangana,India,PROD782,Earphones,Electronics,4,5077,10,18277.2,4106.64,UPI,28-10-2024,Express,Delivered,2024,October,10,22.46864946
18136,23-10-2024,CUST9908,Female,Hyderabad,Telangana,India,PROD565,Earphones,Electronics,3,27661,20,66386.4,3484.9,Debit Card,26-10-2024,Standard,Cancelled,2024,October,10,5.249418556
18137,23-10-2024,CUST7690,Female,Pune,Maharashtra,India,PROD489,Backpack,Fashion,3,11564,5,32957.4,6819.3,UPI,25-10-2024,Same Day,Delivered,2024,October,10,20.69125598
18138,24-10-2024,CUST9308,Male,Chennai,Tamil Nadu,India,PROD455,Television,Electronics,4,40397,5,153508.6,17611.98,Credit Card,28-10-2024,Standard,Shipped,2024,October,10,11.47295982
18139,24-10-2024,CUST6133,Female,Ahmedabad,Gujarat,India,PROD913,Washing Machine,Electronics,4,48038,0,192152,20345.64,Debit Card,29-10-2024,Same Day,Returned,2024,October,10,10.58830509
18140,24-10-2024,CUST7690,Female,Bengaluru,Karnataka,India,PROD791,Notebook,Stationery,4,42079,10,151484.4,29273.34,UPI,28-10-2024,Express,Shipped,2024,October,10,19.32432647
18141,24-10-2024,CUST6344,Female,Kolkata,West Bengal,India,PROD695,Television,Electronics,3,25960,15,66198,13607.26,Debit Card,27-10-2024,Express,Delivered,2024,October,10,20.55539442
18142,24-10-2024,CUST7852,Female,Bengaluru,Karnataka,India,PROD165,Washing Machine,Electronics,2,9241,15,15709.7,1669.47,UPI,26-10-2024,Express,Delivered,2024,October,10,10.62700115
18143,24-10-2024,CUST4973,Female,Delhi,Delhi,India,PROD395,Earphones,Electronics,3,8180,0,24540,1968.23,Debit Card,27-10-2024,Same Day,Cancelled,2024,October,10,8.020497148
18144,24-10-2024,CUST3993,Female,Hyderabad,Telangana,India,PROD292,Washing Machine,Electronics,2,24404,5,46367.6,7607.17,Cash on Delivery,25-10-2024,Standard,Delivered,2024,October,10,16.406219
18145,24-10-2024,CUST4702,Male,Hyderabad,Telangana,India,PROD608,Earphones,Electronics,1,22243,20,17794.4,1575.68,Net Banking,27-10-2024,Standard,Returned,2024,October,10,8.854920649
18146,24-10-2024,CUST2528,Female,Hyderabad,Telangana,India,PROD505,Washing Machine,Electronics,1,34407,0,34407,5875.75,Debit Card,28-10-2024,Same Day,Shipped,2024,October,10,17.07719359
18147,24-10-2024,CUST9479,Female,Ahmedabad,Gujarat,India,PROD997,Washing Machine,Electronics,4,37254,5,141565.2,29874.28,Debit Card,29-10-2024,Express,Cancelled,2024,October,10,21.10284166
18148,24-10-2024,CUST5366,Female,Chennai,Tamil Nadu,India,PROD785,Power Bank,Electronics,4,22602,0,90408,9992.14,UPI,27-10-2024,Same Day,Delivered,2024,October,10,11.05227414
18149,24-10-2024,CUST4220,Male,Hyderabad,Telangana,India,PROD355,Charger,Electronics,4,29056,5,110412.8,18435.91,Credit Card,30-10-2024,Express,Cancelled,2024,October,10,16.69725793
18150,24-10-2024,CUST8178,Male,Chennai,Tamil Nadu,India,PROD250,Power Bank,Electronics,2,25935,5,49276.5,9602.37,UPI,30-10-2024,Express,Delivered,2024,October,10,19.48671273
18151,24-10-2024,CUST6923,Female,Pune,Maharashtra,India,PROD553,Television,Electronics,1,31624,0,31624,4974.17,Credit Card,25-10-2024,Express,Cancelled,2024,October,10,15.72909815
18152,24-10-2024,CUST8421,Male,Delhi,Delhi,India,PROD336,Shoes,Fashion,2,18998,5,36096.2,7527.93,Debit Card,26-10-2024,Standard,Cancelled,2024,October,10,20.85518697
